web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661859361-624","https://www.tokopedia.com/search?navsource=&page=19&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Make Over Glassy Lip Lacquer X Hian Tjen - Lipstik Lip Gloss Make UpRp202.640CashbackBekasiCV. SHANUM BAROKAH MANDIRI5.0Terjual 5","https://www.tokopedia.com/cvshanumbarokahmandiri/make-over-glassy-lip-lacquer-x-hian-tjen-lipstik-lip-gloss-make-up-401-edge?extParam=ivf%3Dfalse%26src%3Dsearch","Make Over Glassy Lip Lacquer X Hian Tjen - Lipstik Lip Gloss Make Up - 401 Edge","5","(2 rating)","Rp202.640","Terjual 5","Baru","150 Gram","Lip Cream","CV. SHANUM BAROKAH MANDIRI","4.6","Kota Bekasi","Make Over Empress Glassy Lip Lacquer adalah limited edition kolaborasi Make Over x Hian Tjen, top couture designer Indonesia. Glassy Lip Lacquer yang inovatif, merupakan lip gloss dengan warna intense yang tidak transfer (no transfer color). Pigmentasi yang merata dapat menutupi bibir gelap hanya dengan satu kali aplikasi. Hasil akhir HD Glassy, karena diformulasikan dengan Teknologi MicroGel, formula bertekstur gel mengandung micro-oil droplet yang pecah saat dioleskan ke bibir. Tidak lengket dan nyaman sepanjang hari. Terdiri dari 5 warna intens yang cocok untuk berbagai jenis skintone. 

Keunggulan: 
- Warna intense yang tidak transfer (no transfer color) 
- Lip gloss pertama dengan warna yang intense, dapat menutupi bibir gelap dalam satu kali swipe, 
  memberikan pigmentasi yang merata dan warna yang tidak transfer.
- Hasil akhir glassy dengan MICRO-GEL TEXTURE 
- Mengandung high-shine oil yang menempel dengan baik pada bibir, memberikan glassy finish 
  yang tahan lama. 
- Inovasi terbaru dari MAKE OVER dengan teknologi micro-gel, formula bertekstur gel mengandung 
  micro-oil droplet yang pecah saat dioleskan ke bibir. More swipe, more shine! 
- Mudah dan Nyaman digunakan sepanjang hari 
- Easy to apply, Ringan, tidak lengket, dan nyaman digunakan sepanjang hari. 
- Instant Moist  Allantoin dan saccharide complex membantu menjaga kelembaban bibir dan 
  mencegah bibir kering 
- Dermatologist Tested 
- Alcohol-Free

Cara Pemakaian: 
Aplikasikan produk dengan aplikator pada bibir yang telah dibersihkan.

Shades: 
401 Edge - Deep Natural Red
402 Social - Medium-to-dark Pink
403 Prime - Deep Natural Pink
404 A-List - Medium-Dark Reddish Peach
405 Glory - Medium-Dark Orange

Netto : 4,5 g","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/12/26/572efdab-cc52-4235-8188-c02f2343d8d6.jpg.webp?ect=4g"
"1661867641-933","https://www.tokopedia.com/search?navsource=&page=1&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WIBNEW! Wardah Colorfit Lip Paint Around the World - Lip CreamRp56.28016%Rp67.000Jakarta SelatanWardah Official4.9Terjual 1 rb+","https://www.tokopedia.com/wardah-official/new-wardah-colorfit-lip-paint-around-the-world-lip-cream-13-dubai-lux?extParam=ivf%3Dfalse%26src%3Dsearch","NEW! Wardah Colorfit Lip Paint Around the World - Lip Cream - 13. Dubai Lux","4.9","(561 rating)","Rp56.280","Terjual 1 rb+","Baru","50 Gram","Lip Cream","Wardah Official","4.9","Jakarta Selatan","Wardah Colorfit Last All Day Lip Paint merupakan liquid lip dengan matte finish dan tekstur creamy yang mudah dibaurkan serta intense dalam satu usapan (one swipe coverage). Formulanya tidak transfer (non-transfer) dan tahan lama hingga 12 jam (long lasting up to 12 hours) sehingga nyaman digunakan seharian. 
Terdiri dari 6 varian warna wearable yang cocok untuk berbagai skin tone.""

Berikut cara pemakaian Wardah Colorfit Lip Paint Around the World :
1. Ambil aplikator
2. Aplikasikan kuas ke bibir
3. Tutup rapat lip cream setelah pemakaian","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/12/42355fb4-cc63-4a9e-b1d6-cf7229bc69fa.jpg.webp?ect=4g"
"1661859183-612","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX soft matte lip cream ori USA. Lipstik nyx murah. lip cream NYXRp68.000Jakarta PusatRiesya Shop5.0Terjual 2","https://www.tokopedia.com/riesya/nyx-soft-matte-lip-cream-ori-usa-lipstik-nyx-murah-lip-cream-nyx?extParam=ivf%3Dfalse%26src%3Dsearch","NYX soft matte lip cream ori USA. Lipstik nyx murah. lip cream NYX","5","(1 rating)","Rp68.000","Terjual 2","Baru","100 Gram","Lip Cream","Riesya Shop","4.8","Jakarta Pusat","""ORIGINAL from USA 100% !!!
Isi Full Size 8 ml

READY Shade: 

smlc 07 ADDIS ABABA
smlc 18 PRAGUE 
smlc 22 MOROCCO



Limited stock, Hurry UP girls!!

Please cek ketersediaan stok dulu ya Kak sebelum melakukan pemesanan
Selamat berbelanja :)","https://images.tokopedia.net/img/cache/100-square/product-1/2018/10/24/1656491/1656491_97b412b7-063f-4895-868b-eeff619f6a82_581_581.jpg.webp?ect=4g"
"1661858603-565","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH COLORFIT LAST ALL DAY LIP PAINT Lip CreamNo. 7 - 12 Color FitRp50.700Jakarta Selatangift-sampit5.0Terjual 2","https://www.tokopedia.com/gift-sampit/wardah-colorfit-last-all-day-lip-paint-lip-creamno-7-12-color-fit-08-red-repeat?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH COLORFIT LAST ALL DAY LIP PAINT Lip CreamNo. 7 - 12 Color Fit - 08. Red Repeat","5","(2 rating)","Rp50.700","Terjual 2","Baru","50 Gram","Lip Cream","gift-sampit","4.9","Jakarta Selatan","Tentang Produk :
* Wardah Colorfit Last All Day Lip Paint merupakan Liquid Lip dengan Matte Finish dan Tekstur creamy yang mudah dibaurkan serta Intense dalam satu usapan (One Swipe Coverage). 
* Formulanya tidak transfer (nontransfer) dan tahan lama hingga 12 jam sehingga nyaman digunakan seharian.

Warna 7 s.d 12 :
07. Brick On
08. Red Repeat
09. Timeless Rose
10. Forever Mauve
11. Everlast Pink
12. Berry Lasting

Selamat Berbelanja Di Gift Sampit ^_^","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/31/3ee5b913-a2a1-492d-9e61-ef8fa6c2119e.jpg.webp?ect=4g"
"1661866690-874","https://www.tokopedia.com/search?navsource=&page=13&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Color Sensational Cushion Matte Liquid LipstickRp64.500CashbackDepokThe Beauty Connection5.0Terjual 4","https://www.tokopedia.com/thebeautyconnect/maybelline-color-sensational-cushion-matte-liquid-lipstick-cm15-pink-addic?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Color Sensational Cushion Matte Liquid Lipstick - CM15 Pink Addic","5","(1 rating)","Rp64.500","Terjual 4","Baru","153 Gram","Lip Cream","The Beauty Connection","4.9","Kota Depok","MAYBELLINE Color Sensational Cushion Matte Liquid Lipstick

Maybelline Cushion Matte adalah Lip Cream dengan hasil demi-matte yang ringan & nyaman. Mengandung Vitamin E yang membuat bibirmu sehat, sehingga kamu mempunyai 

Hasil Akhir: Demi Matte
Formula: 
�        Infused with Vit.E: Mengandung vitamin E yang melembabkan untuk bibir yang sehat dan halus
�        Demi-Matte Finish: Hasil akhir yang matte yang berdimensi, tidak bikin kering dan nyaman dipakai seharian 
�        Whipped Pigment: Teksur yang ringan, tidak lengket seperti tidak memakai apapun di bibir

Packaging: Tabung 6.4 ml yang terlihat trendy yang transparent sehingga memperlihatkan warna secara real, dilengkapi dengan aplikator
Tersedia dalam 6 pilihan warna nude yang sesuai skintone wanita Indonesia:

Cara Penggunaan: 
Aplikasikan lip cream di area bibir secara merata, tunggu beberapa saat hingga formulanya melekat sempurna!
Protips: Bagus digunakan full lips menggunakan aplikator maupun dipulas dengan jari untuk hasil lebih natural, kombinasikan 2 warna untuk ombre lips ala kamu.

Komposisi: 
DIMETHICONE, BIS-DIGLYCERYL POLYACYLADIPATE-2, DIISOSTEARYL MALATE, DIMETHICONE CROSSPOLYMER, HYDROGENATED POLYISOBUTENE, PHENYL TRIMETHICONE, KAOLIN, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, ISOSTEARYL ISOSTEARATE, POLYETHYLENE, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, NYLON-12, PENTYLENE GLYCOL,  CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, ALUMINA, TOCOPHERYL ACETATE, SILICA, PARFUM / FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ALUMINUM HYDROXIDE, CITRONELLOL, GERANIOL, TOCOPHEROL. [+/- MAY CONTAIN: MICA, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 77891 / TITANIUM DIOXIDE, CI 15850 / RED 7, CI 15985 / YELLOW 6 LAKE, CI 45380 / RED 22 LAKE, CI 19140 / YELLOW 5 LAKE, CI 45410 / RED 28 LAKE, CI 42090 / BLUE 1 LAKE]""","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/11/e41b6c50-a7c6-4f70-a912-be0923d812ab.jpg.webp?ect=4g"
"1661858860-584","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","AQEELA COSMETIC LIP CREAM MATTE HALAL SHADE RATU 01Rp120.000CashbackJakarta TimurAqeela Cosmetic5.0Terjual 16","https://www.tokopedia.com/aqeelacosmetic/aqeela-cosmetic-lip-cream-matte-halal-shade-ratu-01?extParam=ivf%3Dfalse%26src%3Dsearch","AQEELA COSMETIC LIP CREAM MATTE HALAL SHADE RATU 01","5","(4 rating)","Rp120.000","Terjual 16","Baru","100 Gram","Lip Cream","Aqeela Cosmetic","5.0","Jakarta Timur","Real definition of your lips but better. A Nude Rose Pink that suits your everyday look . 

#lipcreamhalal #proudindonesianbrand","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/20/560166c3-d897-46bf-aee5-bea5e5bcf9a2.jpg.webp?ect=4g"
"1661860304-705","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX Soft Matte Lip Cream (SMLC)Rp95.000Kab. BandungaDELicious Shop4.9","https://www.tokopedia.com/adelicious/nyx-soft-matte-lip-cream-smlc?extParam=ivf%3Dfalse%26src%3Dsearch","NYX Soft Matte Lip Cream (SMLC)","4.9","(25 rating)","Rp95.000","Terjual 80+","Baru","1 Gram","Lip Cream","aDELicious Shop","4.8","Kab. Bandung","Ori dan bersegel. 

Shades: 
Abu Dhabi 
Adis Ababa 
Amsterdam 
Athens 
Antwerp 
Buenos Aires 
Cannes 
Copenhagen
Dubai
Ibiza 
Istanbul
London 
Milan 
Montecarlo 
Morocco 
Paris
Prague 
Rome
San Paulo 
Stockholm 
Sydney 
Tokyo 
Transylvania 
Zurich 

*ketersediaan stock sewaktu2 berubah. silahkan diskusikan dlm chat jika shades yg diinginkan tdk tercantum.

Bisa jg dihubungi melalui:
LINE ID: adelighted
BBM: D2981779","https://images.tokopedia.net/img/cache/100-square/product-1/2015/6/16/13391196/13391196_d45709de-1388-11e5-99bd-424187772fba.jpg.webp?ect=4g"
"1661860542-727","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Maybelline Lip Superstay Matte InkRp100.000Kab. TangerangGraha Kosmetik5.0Terjual 3","https://www.tokopedia.com/grahakosmetik/maybelline-lip-superstay-matte-ink?extParam=ivf%3Dfalse%26src%3Dsearch","Maybelline Lip Superstay Matte Ink","5","(2 rating)","Rp100.000","Terjual 3","Baru","100 Gram","Lip Cream","Graha Kosmetik","4.7","Kab. Tangerang","Maybelline Lip Superstay Matte Ink
Lipcream dengan warna-warna cantik","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/10/26/8a43b5f0-4c9b-4921-b00c-d5ba62e3e0f6.jpg.webp?ect=4g"
"1661865873-801","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH Colorfit Velvet Matte Lip Mousse - Lip Cream | LipstickHalalRp66.800CashbackSemarangRoseKosmetik5.0Terjual 3","https://www.tokopedia.com/rosekosmetik/wardah-colorfit-velvet-matte-lip-mousse-lip-cream-lipstick?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH Colorfit Velvet Matte Lip Mousse - Lip Cream | Lipstick","5","(2 rating)","Rp66.800","Terjual 3","Halal","Baru","null","RoseKosmetik","4.9","Kota Semarang","Kondisi Barang
Baru
Spesifikasi
Kategori	:	Bibir
Berat	:	100 gram
Asal Barang	:	Lokal
Brand	:	Wardah
Deskripsi
WARDAH COLORFIT VELVET MATTE LIP MOUSSE 4 Gr

Satu-satunya lip produk halal yang nyaman dan long lasting di bibir untuk setiap aktivitas. Memiliki finishing Comfort Matte, yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah. Dilengkapi dengan inovasi tesktur baru Velvet Powdery, yang terasa lembut, ringan dan lembab di bibir. Terdiri dari delapan varian warna:



01 Brown Dreamer (warna nude coklat-pink)

02 Joyful Orange (warna peach)

03 Rose Ballerina (warna nude pink)

04 Pink Sweetheart (warna medium pink)

05 Artisan Mauve (warna mauve)

06 Fuchsia Lover (warna pink fuchsia)

07 Red Pioneer (warna merah)

08 Brown Creator (warna medium coklat)

9.10.11.12.13.14 juga ready","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/27/2e2ba629-519d-4946-87cc-a2ef704b0ff9.jpg.webp?ect=4g"
"1661866766-879","https://www.tokopedia.com/search?navsource=&page=12&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH Colorfit Velvet Matte Lip MousseRp57.000Kab. TangerangHilyanaAdirastore4.8Terjual 14","https://www.tokopedia.com/hilyana-1/wardah-colorfit-velvet-matte-lip-mousse-brown-dreamer?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH Colorfit Velvet Matte Lip Mousse - BROWN DREAMER","4.8","(6 rating)","Rp57.000","Terjual 14","Baru","72 Gram","Lip Cream","HilyanaAdirastore","4.8","Kab. Tangerang","Wardah Colorfit Velvet Matte Lip Mousse adalah produk makeup dengan harga terjangkau yang mudah
diaplikasikan, ringan namun intense dan wearable di segala kesempatan.
Berikut merupakan penjelasan singkat product knowledge dari product tersebut:
Wardah Colorfit Velvet Matte Lip Mousse adalah satu-satunya lip produk halal yang
nyaman dan long lasting di bibir untuk setiap aktivitas. Memiliki finishing Comfort
Matte, yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat
bibir tampak pecah-pecah. Dilengkapi dengan inovasi tesktur baru Velvet Powdery,
yang terasa lembut, ringan dan lembab di bibir. Terdiri dari 14 varian warna:

01 BROWN DREAMER (pinky brown nude) 
02 JOYFUL ORANGE (bright coral-orange) karena warna ini memiliki hint pink, jadi di sebagian orang bisa jadi warna pinknya lebih kuat ya!
03 ROSE BALLERINA (rosy watermelon pink)
04 PINK SWEETHEART (pink mauve) 
05 ARTISAN MAUVE (reddish mauve-brown) 
06 FUCHSIA LOVER (bright fuchsia pink)
07 RED PIONEER (bright red) 
08 BROWN CREATOR (honey brown)

WARDAH EARTHY COLLECTION COLORFIT VELVET MATTE LIP MOUSSE:
09 OMBRE CHARMER (Nude Light Brown, warna coklat muda yang bagus banget dipakai sebagai base ombre)
10 LIVELY CORAL (Warm Pretty Orange, warna orange kalem yang hangat dan tampak segar di kulit light)
11 CHERISH MARMALADE (Medium Orange-ish Brown with a Hint of Red, warna orange kecoklatan dengan sedikit hint merah. Warna ini akan terlihat segar di semua warna kulit) ?

12 CHIC TERRACOTTA (Brownish Red, warna merah coklat dengan sedikit hint kuning. Warnanya cocok untuk full lips atau untuk bagian dalam ombre bibir, pasangannya: 09 Ombre Charmer). ? ?

13 SWEET CINNAMON (Nude Medium Warm Brown, warna coklat yang cocok untuk semua skintone! Warna coklat medium yang hangat ini menurutku oke banget untuk yang punya kulit medium). ?

14 DAINTY CARAMEL (Warm Dark Brown, warna coklat sedikit gelap yang hangat. Warna satu ini bakalan terlihat cantik banget di kulit medium dan sawo matang).","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/27/0336f54e-775b-4f78-9b1f-a6762c12f8dd.jpg.webp?ect=4g"
"1661860423-716","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","wardah everyday matte lip shotRp36.550BandungShaqueena Cosmetics Bandung5.0Terjual 2","https://www.tokopedia.com/shaqueenacosmetics/wardah-everyday-matte-lip-shot-05-mood?extParam=ivf%3Dfalse%26src%3Dsearch","wardah everyday matte lip shot - 05 #mood","5","(1 rating)","Rp36.550","Terjual 2","Baru","50 Gram","Lip Cream","Shaqueena Cosmetics Bandung","5.0","Kota Bandung","Lipcream dari Wardah dengan hasil matte yg ringan, cepat meresap dan diperkaya dengan infused vitamin C.

Tersedia dalam 5 shade:
01 #FYP
02 #throwback
03 #nowplaying
04 #ootd
05 #mood

Disarankan chat admin terlebih dahulu untuk menanyakan ketersediaan barangnya.

Selamat belanja

#wardah #lipcream #liptint #ombre #lipmatte","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/9/5b2885d5-de14-4625-ac1b-4fcb99a0b743.jpg.webp?ect=4g"
"1661864850-737","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream Original PART 1Rp47.400Kab. BekasiGet More Beauty5.0Terjual 20","https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eh6_KFo_jfbm-xgVY789CBUsthbm-FQRo2PcB5QiUEHiFiPcBWgZUEH_yfH_KO6_jfHaFiyRCsUstOHAnDUMVj9RosQR-BUstpHAHXHsjNH_jOH_eNopjN6AyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk3M2vzcH7_BPooJh1gcxqQuB7_jz-HuB2H3B6zJND_VzSoV29_M2qzO-2_uzgH7Y_Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBX_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NE_9uvucHp_32-P7O1e_ooucra_Bo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oP7ONoIBvucWd_Ozu8JNJqpovucD7_MBG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSBwHfNh8_ze8SBe_fuig9zMgfB9qaOH_1Ud_fY5z1KOyfhvrc-xus-1P1BWZVPUQIBh1pxWQjxWrfzdq_o9QuzC1uxzQj-CeRPggVzErc26yuzdHcuMQVVjH1uJQsg5yszfQSKRPf-o_3JRoux0Q_x6Z9B58cUFgRVpuIeF8_CfUiFiy3hSUstirRzWUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyhbAUaHAJDHsUa6V7DUMNwyfVXgcBjy9zB9fVjraUEoprDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHpJhHiFirI-2yfuwyMBjUstOHAnDUMP5y3hwq3ei6s-Y?src=search&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fgetmorebeauty%2Fwardah-exclusive-matte-lip-cream-original-part-1-01%3FextParam%3Divf%253Dfalse%26src%3Dtopads&t=desktop&keywords=kosmetik&ob=23&is_search=1&dv=desktop&page=18","Wardah Exclusive Matte Lip Cream Original PART 1 - 01","5","(8 rating)","Rp47.400","Terjual 20","Baru","75 Gram","Lip Cream","Get More Beauty","4.8","Kab. Bekasi","Wardah Exclusive Matte Lip Cream
100% ORIGINAL
Ada No.BPOM di kemasan
EXP date : 2024

Available Color :
01. Red Dictro 
02. Fusachionately
03. See You Latte 
04. Pink Me
05. Speachless
06. Light Red
07. Hello ruby 
08. Pinkcredible 
09. Mauve on 

Limited stock, Hurry UP girls!!!!

📣Harga Termurah di getmorebeauty
📣100% Original
📣Semua Produk Terdaftar BPOM
📣Chat (10.00 - 16.00)
📣Order siap 24 jam 7 Hari NON STOP
📣Pengiriman Free Bubble Wrap
📣FIX ALAMAT (tidak bisa mengganti/menambah alamat) & ORDER (Tidak terima varian dari NOTE / CHAT)
📣Komplen Sertakan Video Unboxing

#wardah #wardahexclusivemattelipcream #wardahori #wardahbpom #wardahgetmorebeauty #lipstik","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/22/26bd138d-298f-47a6-8509-d5aa0e62bb13.jpg.webp?ect=4g"
"1661866010-815","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Last All Day Lip Paint Lip Cream no 07-12Rp45.950Kab. RembangAyping Rembang (Toko Ping)5.0Terjual 30+","https://www.tokopedia.com/aypingrembang/wardah-colorfit-last-all-day-lip-paint-lip-cream-no-07-12-11?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Last All Day Lip Paint Lip Cream no 07-12 - 11","5","(19 rating)","Rp45.950","Terjual 30+","Baru","150 Gram","Lip Cream","Ayping Rembang (Toko Ping)","4.9","Kab. Rembang","Wardah Colorfit Last All Day Lip Paint Lip Cream
New edition terbaru no 07-12","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/23/5ccca9de-b32f-4073-a3da-d6f1eccdc320.jpg.webp?ect=4g"
"1661866155-830","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah colorfit velvet lip mousse - women's day special edition 4Rp53.200CashbackSerangMekarkosmetik5.0Terjual 1","https://www.tokopedia.com/mekarkosmetik23/wardah-colorfit-velvet-lip-mousse-women-s-day-special-edition-4-07-red?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah colorfit velvet lip mousse - women's day special edition 4 - 07 Red","5","(1 rating)","Rp53.200","Terjual 1","Baru","20 Gram","Lip Cream","Mekarkosmetik","4.9","Kota Serang","Lipstick dengan hasil finishing matte yang nyaman dan long-lasting di bibir untuk semua aktivitas. Dilengkapi dengan inovasi velvet powdery yang terasa lembut, ringan, dan lembab di bibir.Wardah Colorfit Velvet Matte Lip Mousse Special Edition Women’s Day menginsprasi wanita Indonesia untuk terus maju dan siap melakukan langkah kecil untuk kebaikan.


#SmallStepForGreaterGood
#WomenSupportWomen","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/7/d3d797ae-b40d-47ea-a86d-d602eaf5e70b.jpg.webp?ect=4g"
