web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661933103-965","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Second Macbook Air 13-inch 2014 Silver Core i5 Ram 8GBRp4.650.000Jakarta PusatApplelab Jakarta5.0Terjual 3","https://www.tokopedia.com/applelabjkt/second-macbook-air-13-inch-2014-silver-core-i5-ram-8gb-ssd-128gb?extParam=ivf%3Dfalse%26src%3Dsearch","Second Macbook Air 13-inch 2014 Silver Core i5 Ram 8GB - SSD 128GB","5","(3 rating)","Rp4.650.000","Terjual 3","Bekas","6.000 Gram","Laptop Consumer","Applelab Jakarta","4.7","Jakarta Pusat","Macbook Air 13-inch 2014

Spesifikasi :
- Processor 1.4GHz Dual-Core Intel Core i5
- Memory 8GB 1600 MHz DDR3
- Intel HD Graphics 5000 1536 MB
- SSD 256GB
- Display 1440 x 900

**Minus/kondisi :**
- ada dent sesuai difoto
- FOTO SESUAI IKLAN
- Mesin Tested Normal
- Whitespot
- Hardware berfungsi dan aman
- Fisik 8/10 Dent pemakaian 
- Mesin 10/10 no problem

**Ketentuan Garansi :**
- Garansi 1 bulan Hardware
- Garansi bukan refund atau tukar barang-rusak di pengiriman tanggung jawab pembeli-human eror tidak termasuk garansi
- Garansi tidak berlaku jika memberi feedback negatif
- Barang sudah lolos QC kita

**Kelengkapan :**
- Unit
- Magsafe
- Tas

**Packing :**
- Bubble
- Wrapping
- Packing tebal , aman dan serapih

**Noted : **
- Baca ketentuan yang berlaku sebelum transaksi, karena barang tidak bisa dikembalikan atau refund
- Ready Limited 1 Unit gan/sis

*Jika Puas dengan pelayanan dan respon kami , mohon bantuannya untuk beri kami bintang 5, Terima Kasih.
*
Happy Order :)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/1/ce6f7ea6-b015-40e6-b51c-d35a4eaf0471.png.webp?ect=4g"
"1661935746-1055","https://www.tokopedia.com/search?page=9&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple Macbook Pro M1 MKGP3ID/A 8-Core CPU 16GB 512GB 14.2-inch MacOSRp29.498.000CashbackBandungUp To Shop5.0Terjual 24","https://www.tokopedia.com/uptoshop/apple-macbook-pro-m1-mkgp3id-a-8-core-cpu-16gb-512gb-14-2-inch-macos-silver?extParam=ivf%3Dfalse%26src%3Dsearch","Apple Macbook Pro M1 MKGP3ID/A 8-Core CPU 16GB 512GB 14.2-inch MacOS - SILVER","5","(10 rating)","Rp29.498.000","Terjual 24","Baru","5.000 Gram","Laptop Consumer","Up To Shop","4.9","Kota Bandung","MEMBELI BERARTI MENYETUJUI KEBIJAKAN TOKO

Semua pembelian product, Customer Harus Videokan Productnya (Unboxing - Dari Buka Dus Hingga Product Menyala)

*Apabila ada kerusakan product : pembelian kurang dari 3 Hari (dengan bukti unboxing), maka customer bisa mengajukan klaim
*Apabila ada kerusakan product : pembelian lebih dari 3 Hari, maka customer disarankan untuk langsung ke Service Center terdekat.

MKGP3ID/A Space Grey
MKGR3ID/A SILVER
Operating System : macOS
Processor : Chip Apple M1 Pro (CPU 8-core, GPU 14-core, Neural Engine 16-core)
Layar : Layar Liquid Retina XDR 14,2 inci (diagonal);1 resolusi asli 3024 x 1964
Memory : 16GB
Storage : 512GB SSD
Wi-Fi : Jaringan nirkabel Wi-Fi 6 802.11ax (kompatibel dengan IEEE 802.11a/b/g/n/ac)
Bluetooth : Teknologi nirkabel Bluetooth 5.0
Camera : Kamera FaceTime HD 1080p
Audio : Sistem suara enam speaker high-fidelity dengan woofer force-cancelling
Baterai : Baterai lithium-polymer 70 watt-jam2
Power Supply : Adaptor Daya USB-C 67 W (disertakan dengan M1 Pro dengan CPU 8-core)
Dimensi :
Tinggi 1,55 cm
Panjang: 31,26 cm
Lebar: 22,12 cm
Weight : 1,6 kg
Isi Paket :
MacBook Pro 14 inci
Adaptor Daya USB-C 67 W
Kabel USB-C ke MagSafe 3 (2 m)

GARANSI RESMI APPLE INDONESIA 1 TAHUN","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2022/1/14/21f77cd0-c900-4d01-a0a3-c6ae60f6f6fc.jpg.webp?ect=4g"
"1661937849-1134","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Air 13"" Inch 2015 Core i7 512GB 256GB MMGG2 Second 2nd SilverRp6.870.000CashbackJakarta PusatStudio Ponsel5.0Terjual 4","https://www.tokopedia.com/studioponsel/macbook-air-13-inch-2015-core-i7-512gb-256gb-mmgg2-second-2nd-silver-i7-8-256gb?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Air 13"" Inch 2015 Core i7 512GB 256GB MMGG2 Second 2nd Silver - i7 8/256GB","5","(2 rating)","Rp6.870.000","Terjual 4","Baru","3 kg","Ultrabook","Studio Ponsel","4.9","Jakarta Pusat","USB HUB for MacBook :
https://www.tokopedia.com/studioponsel/px-uch-mha-converter-hdmi-usb-hub-type-c-lan-4k-micro-lightning-mha30c

Review pelanggan STUDIO PONSEL :
https://www.tokopedia.com/studioponsel/review

Sekilas info tentang kami :
1. Original
2. Second Like New Garansi Toko 7 Hari
3. Gratis Ongkir & Asuransi + Cashback up to 300rb + Bisa COD
4. Positif review 99 % dari 100 % kepuasan customer
5. Sudah melayani 100,000 ++ customer secara online
6. After sales yg siap melayani anda selama 24 jam

- RESELLER / DROPSHIPER Welcome
- SPECIALPRICE untuk repeat order
- Menerima pengadaan kantor atau perusahaan
- Kami memiliki offline store untuk pelayanan AFTERSALES
- Bisa self pickup di toko kami (Wajib Konfirmasi)

PILIHAN VARIAN :
- i5 8/256GB
- i7 8/512GB

MacBook Air Early 2015

Spefisikasi :
RAM 8GB DDR3
VGA Grafis Intel HD Graphics 6000
Dimensi Layar	13.3 Inch dengan dukungan LED
Koneksi & Ekspansi Dua port USB 3 (hingga 5 Gbps)/Port Thunderbolt 2 (hingga 20 Gbps)/Port daya MagSafe 2/Slot kartu SDXC/Jek headphone 3,5mm","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/5/d978b970-d339-441f-b75d-5a021fc42554.jpg.webp?ect=4g"
"1661933051-963","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","iBOX- APPLE MACBOOK AIR M1 2020 SSD 256GB 512GB/APPLE MACBOOK AIR 2020Rp15.900.000Jakarta SelatanSapphire Ponsel5.0Terjual 8","https://www.tokopedia.com/sapphireponsel/ibox-apple-macbook-air-m1-2020-ssd-256gb-512gb-apple-macbook-air-2020-silver-256-gb-5d99?extParam=ivf%3Dfalse%26src%3Dsearch","iBOX- APPLE MACBOOK AIR M1 2020 SSD 256GB 512GB/APPLE MACBOOK AIR 2020 - Silver, 256 gb","5","(2 rating)","Rp15.900.000","Terjual 8","Baru","2.000 Gram","Notebook","Sapphire Ponsel","4.7","Jakarta Selatan","Garansi Resmi iBox Apple Indonesia 
.
Apple MacBook Air M1 2020 
Apple M1 chip with 8‑core CPU, 7‑core GPU, and 16‑core Neural Engine
8GB unified memory
256GB & 512Gb SSD storage¹
Retina display with True Tone
Magic Keyboard
Touch ID
Force Touch trackpad
Two Thunderbolt / USB 4 ports
.
NB;
-Barang yang Kami Jual 100% Asli dan sesuai Deskripsi
-Barang semua Brand New In Box
-Setiap barang yang bergaransi Resmi bisa langsung Claim ke Service Center sesuai Brand/Merk
-Untuk Barang Internasional=Non Garansi
Tapi bisa titip Claim ke Service Center Khusus Barang Internasional yaitu Mitra Care/QCD Mangga Dua
-Bagi setiap User yang berbelanja Online/ketoko mohon menjadi pembeli yang bijak ya..jika ada kerusakan bukan Claim ke Toko Kami tapi ke Service Center
-Sekian dan terima kasih, selamat berberlanja
.
Sapphire Ponsel
ITC Kuningan lt.3 jembatan 2 no.58-59
Jl. Prof. Dr. Satrio, Jakarta Selatan
.
Bisa Tukar Tambah/Kredit No Cc/COD
Info lengkap bisa Chat ya..
.
Tambahan Info lagi;
Perlu Kami Ingatkan, karena banyaknya penipuan transaksi Online maka Kami sarankan untuk jadi PEMBELI YANG PINTAR & TELITI sebelum bertransaksi..
.
Dan Sekali lagi Kami ingatkan kembali, Kami Tidak bertanggung Jawab atas Penipuan Apapun yang mengatasnamakan Toko Sapphire Ponsel🙏","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/11/a4755574-21b9-41ff-9ecf-c58a7c5a8bf1.jpg.webp?ect=4g"
"1661943189-1332","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","FULLSET Macbook Air 2017 13"" MQD32 i5 1.8 G RAM 8 GB SSD GARANSI 2018Rp8.350.000Jakarta TimurMac Thinkpad Lover4.8Terjual 100+","https://www.tokopedia.com/macthinkpadlover/fullset-macbook-air-2017-13-mqd32-i5-1-8-g-ram-8-gb-ssd-garansi-2018?extParam=ivf%3Dfalse%26src%3Dsearch","FULLSET Macbook Air 2017 13"" MQD32 i5 1.8 G RAM 8 GB SSD GARANSI 2018","4.8","(71 rating)","Rp8.350.000","Terjual 100+","Bekas","4,3 kg","Laptop Consumer","Mac Thinkpad Lover","4.6","Jakarta Timur","Bismillah..

Buat yang cari Macbook Air Terbaru 2017 MQD32 Fullset Like New Apple Warranty Ibox Indonesia sampai 2021 (panjanggg) 13.3 Inch Core i5 Kabylake 1.8 GHz RAM 8 GB FULL SSD 128 GB Fullset Dus Buku lengkap Asuransi iProtect Mulus Like New Health Batre excellent Cycle Count sedikit aja. Health Batre excellent 100%, Mac OSX Catalina Sepaket dengan pembelian MS Office 2019 Full Time Licensed, Bonus Premium Sleeve Case MacBook Air dan keyboard protector baru, sbb:

Spesifikasi singkat:
- Processor Intel Core i5 1.8 GHz Kabylake Turbo 2.9 Ghz
- RAM 8 GB 2133 Mhz
- Vga Intel HD Graphics 6000 1536MB
- Full SSD 128 GB
- Layar 13.3 inch
- Mac OSX Mojave, MS Office 2016 Licensed
- CC sedikit aja Health Batre Excellent 100% 8 -10 Jam
- Warranty Apple Indonesia 2021

Kelengkapan : Macbook Air 2017 MQD32 FULLSET lengkap dus buku, Manual book, Magsafe Adapter, Long Cord, Colokan Kecil, Sticker Apple, Asuransi iProtect, Keyboard Protector Ori Ibox.

Mulus like new Fullset warranty Sampai 2021 Free Protector. Siap Cepat dapat..

Hub : 0853 111 00 391
Cod Cijantung or Tamini square

Thanks Tokopedia","https://images.tokopedia.net/img/cache/100-square/attachment/2018/4/20/152421201733487/152421201733487_695cbe0e-4e75-4dd4-98ea-e32f6ca6e04c.png.webp?ect=4g"
"1661936101-1071","https://www.tokopedia.com/search?page=8&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Pro 15inch MD104 2012 Intel Core i7 VGA Nvidia GT 650M 2012Rp6.990.000CashbackBekasiRobal Computer5.0Terjual 3","https://www.tokopedia.com/robalcomputer/macbook-pro-15inch-md104-2012-intel-core-i7-vga-nvidia-gt-650m-2012-8gb-ssd-256gb?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Pro 15inch MD104 2012 Intel Core i7 VGA Nvidia GT 650M 2012 - 8GB+SSD 256GB","5","(1 rating)","Rp6.990.000","Terjual 3","Bekas","3.500 Gram","Laptop Consumer","Robal Computer","4.9","Kota Bekasi","Stock Terbatas 
Silahkan Order ya..

Apple MacBook Pro 15 inch Mid 2012
Puas Buat dipakai Video Editing,Design,Dll

MacBook Pro 15inch MD104/ MD103
Spec :
Processor Intel Core i7 2.30 Ghz 2.4Ghz 
Memory DDR3 8 GB / 16GB ( varian )
Disk Drive SSD 256GB/512GB (Pilih Varian )
Dual VGA : 
-VGA Intel HD Graphics 4000
-VGA Nvidia GeForce GT 650M 1GB
DVDRW MultiRecord
Bluetooth,WiFi
DisplayPort
Thunderbolt
Port USB
SD Card Slot
WebCam HD
Keyboard Backlite 
Display Layar 15 inchi 1900x900 Resolution 

Program :
OS Sudah up Catalina  ,Office , Potoshop, Lightroom dll
Siap Pakai.

Kelengkapan : Unit,Adaptor,Tas Baru

Keterangan Notebook
-Kondisi Barang 95% Mulus Like New
-Semua Normal Berfungsi
-Layar Jernih,bening
-Batre Normal 2 Jam an
-Bergaransi 1 Bulan.


NB : 
-Bisa COD 
-Bisa  Lewat Gosend /Grab Cepet dan nyaman. 
-Luar Kota Packing Rapih Berlapis Buble Wrap dan Asuransi aman sampai tujuan.

TERIMA KASIH
Robal Computer ;)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/25/37784143-01e3-4ce2-b97d-413a910a2767.jpg.webp?ect=4g"
"1661941717-1263","https://www.tokopedia.com/search?page=6&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Pro 2019 16"" inch Core i7 16GB 512GB MVVJ2 Gray MVVL2 SilverRp23.115.000CashbackJakarta PusatStudio Ponsel4.9Terjual 100+","https://www.tokopedia.com/studioponsel/macbook-pro-2019-16-inch-core-i7-16gb-512gb-mvvj2-gray-mvvl2-silver-japan-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Pro 2019 16"" inch Core i7 16GB 512GB MVVJ2 Gray MVVL2 Silver - JAPAN, SPACE GREY","4.9","(55 rating)","Rp23.115.000","Terjual 100+","Baru","3 kg","Laptop Consumer","Studio Ponsel","4.9","Jakarta Pusat","USB HUB for MacBook :
https://www.tokopedia.com/studioponsel/px-uch-mha-converter-hdmi-usb-hub-type-c-lan-4k-micro-lightning-mha30c

Aksesoris :
https://www.tokopedia.com/studioponsel/etalase/bundling-macbook-imac-mac

Review pelanggan STUDIO PONSEL :
https://www.tokopedia.com/studioponsel/review

Sekilas info tentang kami :
1. Brand new - Original - Segel
2. Garansi Resmi Apple 1 Tahun, Garansi Toko 7 Hari
3. Gratis Ongkir & Asuransi + Cashback up to 300rb + Bisa COD
4. Positif review 99 % dari 100 % kepuasan customer
5. Sudah melayani 100,000 ++ customer secara online
6. After sales yg siap melayani anda selama 24 jam

- RESELLER / DROPSHIPER Welcome
- SPECIALPRICE untuk repeat order
- Menerima pengadaan kantor atau perusahaan
- Kami memiliki offline store untuk pelayanan AFTERSALES
- Bisa self pickup di toko kami (Wajib Konfirmasi)

Include in the Box :
USB-C Charge Cable (2 m)
96W USB‑C Power Adapter

PILIHAN GARANSI :
Inter, Apple International *claim di IBOX/QCD/Mitracare Indonesia
iBox, Apple Indonesia
Japan, Apple International (terdapat huruf kanji kecil di keyboard)

# PILIHAN SPEK : 16/512GB
# PILIHAN WARNA : SPACE GREY | SILVER

Spesifikasi :
2.6 GHz Intel Core i7 6-Core (9th Gen)
16GB of 2666 MHz DDR4 RAM | 512GB SSD
16"" 3072 x 1920 Retina Display
AMD Radeon Pro 5300M GPU (4GB GDDR6)
P3 Color Gamut | True Tone Technology
Wi-Fi 5 (802.11ac) | Bluetooth 5.0
Touch Bar | Touch ID Sensor
4 x Thunderbolt 3 (USB Type-C) Ports
Magic Keyboard | Force Touch Trackpad
macOS","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/13/9998de62-4367-4dac-87be-ec2d39ca766e.jpg.webp?ect=4g"
"1661933796-1003","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Air 2017 13 inch core i5 8/128 8/256 Second OriginalRp7.980.000Jakarta SelatanSierra Solution Gadget4.5Terjual 2","https://www.tokopedia.com/sierrasolution/macbook-air-2017-13-inch-core-i5-8-128-8-256-second-original-8-128?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Air 2017 13 inch core i5 8/128 8/256 Second Original - 8/128","4.5","(2 rating)","Rp7.980.000","Terjual 2","Bekas","4.000 Gram","Laptop Consumer","Sierra Solution Gadget","4.9","Jakarta Selatan","Until Area Jakarta visa cod tau godsend

Macbook air 2017 13inch

Spesifikasi :
- Processor 2.7GHz Dual Core Intel Core i5
- Memory 16GB 1867 MHz DDR 3
- Intel Iris Graphics 6100 1536
- SSD 256GB Ori
- KEYBOARD EURO

Minus/kondisi :
- Mesin Tested Normal
- Hardware berfungsi dan aman

Ketentuan Garansi :
- Garansi 1 bulan Hardware
- Garansi bukan refund atau tukar barang-rusak di pengiriman tanggung jawab pembeli-human eror tidak termasuk garansi
- Garansi tidak berlaku jika memberi feedback negatif

Kelengkapan :
- Unit
- Magsafe
- Tas

Packing :
- Bubble
- Wrapping
- Berat sudah include dengan PACKING KAYU
- Packing tebal , aman dan serapih

Noted : 
- Baca ketentuan yang berlaku sebelum transaksi, karena barang tidak bisa dikembalikan atau refund
- Unit ready limited 1 unit sis/gan 

Jika Puas dengan pelayanan dan respon kami , mohon bantuannya untuk beri kami bintang 5, Terima Kasih.

Happy Order :)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/12/20/70ccad74-c095-4b7c-8a72-4aec93972096.jpg.webp?ect=4g"
"1661943404-1347","https://www.tokopedia.com/search?page=4&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple Macbook Pro M2 2022 13"" 512GB Grey Silver 256GB iBox / Not M1Rp17.550.000Jakarta PusatNew Rizkyapple4.8Terjual 30+","https://www.tokopedia.com/newrizkyapple/apple-macbook-pro-m2-2022-13-512gb-grey-silver-256gb-ibox-not-m1-256gb-japan-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Apple Macbook Pro M2 2022 13"" 512GB Grey Silver 256GB iBox / Not M1 - 256GB Japan, SPACE GREY","4.8","(21 rating)","Rp17.550.000","Terjual 30+","Baru","0,1 - 2,9 kg","Laptop Consumer","New Rizkyapple","4.9","Jakarta Pusat","Aksesoris Lainnya : https://www.tokopedia.com/newrizkyapple/etalase/px-adaptor-converter

Masih Ragu ? Bisa cek ulasan Toko kami agar lebih yakin
https://www.tokopedia.com/newrizkyapple/review

Hanya di RizkyApple , Dapatkan :
1. Pembelian Qty Harga Nego
2. Special Price untuk Repeat Order
3. Markup Nota silakan info kami AMAN
4. Menerima Pengadaan Kantor atau PT
5. Reseller & Dropshipper Welcome Harga Khusus

Memiliki Offline Store untuk pelayanan aftersales
Bisa self pickup di toko (Wajib Konfirmasi)

Produk :
1. Brand new - Original - Segel
2. Garansi Resmi Apple 1 Tahun, Garansi Toko 7 Hari
3. Gratis Ongkir & Extra Cashback to 300rb & Bisa COD

In The Box :
- 13-inch MacBook Pro
- 67W USB-C Power Adapter
- USB-C Charge Cable (2 m)

Spesifikasi :
- M2 chip
- Memory 8GB
- 16-core Neural Engine
- 8-core CPU & 10-core GPU
- 13.3-inch (diagonal) LED-backlit display
- Two Thunderbolt / USB 4 ports
- 3.5 mm headphone jack
- Backlit Magic Keyboard

Bonus :
- Free Install Office Lifetime
( Note pada pesanan jika ingin di installkan )

Varian :
- iBox : Apple Indonesia 1 Tahun
- Internasional : Apple International 1 Tahun ( Claim di IBOX/QCD/Mitracare Indonesia )
- Japan : Apple Internasional Layout Keyboard ada huruf kanji kecil kecil

Warna : Space Grey | Silver

Type Lainnya :

Macbook Air M2
https://www.tokopedia.com/newrizkyapple/apple-macbook-air-m2-2022-512gb-midnight-gray-starlight-silver-256gb

Macbook Air Intel
https://www.tokopedia.com/newrizkyapple/macbook-air-2020-13-inch-1-1ghz-i3-256gb-touch-id-grey-silver-gold

Macbook Pro M1
https://www.tokopedia.com/newrizkyapple/macbook-pro-2020-m1-chip-512gb-myd82-space-gray-silver-256gb-myd92

Magic Mouse
https://www.tokopedia.com/newrizkyapple/apple-magic-mouse-3-ibox-original-silver-for-imac-macbook-mac-mini","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/19/5fca8a71-2b98-46e7-bc42-7859624bbf60.jpg.webp?ect=4g"
"1661944437-1403","https://www.tokopedia.com/search?page=3&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air BNOB 2015 Core i5 SSD 128GB Bkn 2017 2018Rp6.450.000CashbackTangerang Selatanjakartalaptopcenter5.0Terjual 60+","https://www.tokopedia.com/el-risar25/macbook-air-bnob-2015-core-i5-ssd-128gb-bkn-2017-2018-128-gb?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air BNOB 2015 Core i5 SSD 128GB Bkn 2017 2018 - 128 gb","5","(42 rating)","Rp6.450.000","Terjual 60+","Bekas","3 kg","Laptop Consumer","jakartalaptopcenter","4.9","Kota Tangerang Selatan","0948. Yang paling di cari2. Seri terakhirnya 11 inch 2015 yah gan, diatas itu sudah 13 inch semua. Enak buat mobile karna ringan dan mungil bingit.
Enaknya lagi sudah banyak bonus aplikasi sperti Adobe Premier, iluslator, photoshop sampai after efec dan office.lumayan kalo instal di Mall2 -+ 200ribuan* loh.
.
Macbook Air 11 inch 2015 Core i5 Ram 4GB SSD 128GB
.
+ Spesifikasi
- Prosesor Intel Core i5 1,6Ghz with turbo boost 2,8Ghz ngak lelet.
- Intel Hd graphics 6000 1.5GB.
- Ram 4GB
- SSD 128GB tersedia variant 256GB / 512GB
- Mac OS Catalina
- Keyboad dan logo apple Menyala.
- Layar 11,6 inch
- Cycle Count masih hanya 163 status normal.
- Full Carging Capacity tembus 4300 maH.
- Batrai Normal -+ 4-5 jam tergantung pemakaian.
.
+ Kelengkapan ( Full Sheet )
- Unit Macbook
- include baterai
- Magsave / Adaptor
- Dus dan manual book
.
+ Bonus Aplikasi.
- Adobe After Efec
- Adobe Premier
- Adobe iluslator
- Adobe Photoshop
- Microsoft office 2019
.
+ Kondisi (Nominus)
- Fungsi normal semua nggak ada kendala atau minus.
- fisik -+ 95% mulus no Pennyok2 atau dent, Selebihnya bekas pemakaian normal seqond saja, foto real terlampir, bukan editan.
- Performa 100% Work siap pakai.
- Mesin belum pernah saya bongkar apalagi service.
- Garansi personal 1 Minggu.
- Lokasi Pondok aren bintaro
- Bisa Cod kelokasi langsung.
.
Nb:
- Foto Real Terlampir, jadi yang di lihat yang di dapat.
- Gojek dan jne sebelum jam 7 malam agar bisa dikirim hari yang sama. Kurir sicepat bisa sampai jam 8 malam*","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/12/28d62eb0-b3a9-431d-9310-badf06a35c72.jpg.webp?ect=4g"
"1661932257-951","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple Macbook Air M1 Chip 2020 13 Inch 8 Core CPU 7 Core GPU 8GB 512GBRp14.844.000Jakarta PusatNew RumahApple5.0Terjual 1","https://www.tokopedia.com/newrumahapple/apple-macbook-air-m1-chip-2020-13-inch-8-core-cpu-7-core-gpu-8gb-512gb-256gb-inter-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Apple Macbook Air M1 Chip 2020 13 Inch 8 Core CPU 7 Core GPU 8GB 512GB - 256GB INTER, SPACE GREY","5","(1 rating)","Rp14.694.000","Terjual 1","Baru","3.000 Gram","Laptop Consumer","New RumahApple","4.9","Jakarta Pusat","Selamat Datang Di New Rumahapple
Semua Produk yang tersedia merupakan produk ORIGINAL dan BERGARANSI

FREE SCREEN PROTECTOR + KEYBOARD PROTECTOR
*selama persediaan masih ada

AKSESORIS :
https://www.tokopedia.com/newrumahapple/etalase/apple-accesories

KATA PEMBELI :
https://www.tokopedia.com/newrumahapple/review

Sekilas info tentang kami :
1. Terpercaya Sejak 2014
2. Sudah melayani 100,000 ++ customer secara online
3. Brand new - Original - Segel
4. Garansi Resmi 1 Tahun, Garansi Toko 7 Hari
5. Extra Cashback up to 300rb
6. Positif review 99 % dari 100 % kepuasan customer
7. After sales yg siap melayani anda selama 24 jam
8. Order dikirim dihari yg sama, setelah order masuk

Kami memiliki offline store untuk pelayanan aftersales
Bisa self pickup di toko (Wajib Konfirmasi)

- RESELLER Harga Khusus (Next Order)
- Pembelian disertai invoice untuk proses klaim garansi
- Markup Nota silakan info kami, Dropshipper AMAN
- Menerima Pengadaan kantor atau PT

PILIHAN GARANSI :
Inter, Apple International *Bisa di klaim di Indonesia
iBox, Apple Indonesia

Spesifikasi:
- Layar Retina 13,3 inci 
- Intel Core i5 Dual-core 1,1 GHz
- SSD berbasis PCIe 512 GB
- Adaptor Daya USB-C 30W; Port daya USB-C
- Baterai lithium-polymer bawaan 49,9 watt-jam
- Intel Iris Plus Graphics
- Kamera HD FaceTime 720p
- USB 3.1 Gen 2
- Sistem Operasi  macOS

Include In The Box:
- MacBook Air
- Adaptor Daya USB-C 30W
- Kabel Pengisi Daya USB-C (2 m)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/13/70debb66-3d43-4175-a6c7-2dd6a841447a.jpg.webp?ect=4g"
